width,height,megapixels,original_kb,brightness,contrast,complexity,sharpness,minimum_similarity,network_mbps,max_attachment_kb,intended_use,target_quality
3843,3111,11.955573,5253.737203253541,83.88788434645579,28.772630797576237,16.958884648604982,3241.280404412757,0.8231550310418376,0.256,5120.0,Website,41.00532830104679
639,958,0.612162,105.11616960723018,120.72580465137116,34.608022586802605,81.94089587814481,6381.351584509739,0.8847589197874027,5.0,1024.0,Mobile sharing,52.03316430953238
3200,536,1.7152,509.2818122531155,58.30795922627698,23.18962640120982,48.9906489807838,736.4157611092576,0.8968821943710957,0.256,2048.0,Email,56.53052189523054
2434,591,1.438494,345.2319886827438,79.81952829458774,79.0198754887094,78.06594474323163,2871.3135625413897,0.8848042762401565,10.0,2048.0,Mobile sharing,54.80948349569664
3746,1062,3.978252,761.3690057065003,118.14625922445966,60.186269053021036,14.374023459022359,2088.2507791886896,0.8618077121638662,1.0,5120.0,Mobile sharing,42.00875543309515
2519,558,1.405602,344.13387568055515,54.55841893900595,80.74963703189603,42.30298398285843,481.86732973044656,0.8612994399439292,0.256,5120.0,Email,52.945058135839496
3100,3552,11.0112,5210.390397711804,115.35212752803045,49.13079980435605,18.908003648421385,4573.052782549279,0.8447783058286137,5.0,5120.0,Website,41.900180192549115
4474,1323,5.919102,1875.716809951192,200.2727757951994,88.35652686894277,43.21267021528995,6696.562583510255,0.9600386894739161,5.0,5120.0,Mobile sharing,69.34145426157338
2293,1774,4.067782,2282.787582235746,144.69441058446836,72.57472013922452,17.57846082162352,5133.187686835847,0.8684261315810287,10.0,5120.0,Cloud storage,58.91437753052918
4936,3813,18.820968,3651.3270966092323,184.14276352475378,59.38603203012547,28.184766080286366,4278.730070066617,0.8731361900545607,5.0,1024.0,Mobile sharing,56.16870098535883
2210,2805,6.19905,3499.7917609202677,145.8637747792195,94.31184391084967,22.7956254358532,1872.9235669957625,0.9086431203313137,0.256,250.0,High-quality archive,62.82710310506048
3221,2302,7.414742,1015.7186434373485,155.1236120467808,94.89563940163062,27.15304701077938,1328.3444446596873,0.8650827132522165,1.0,1024.0,Website,53.91119022553687
1711,2697,4.614567,1507.4219244314074,110.25119950889439,18.202501023941117,78.27128513307532,2877.8574214082328,0.8338374713992615,1.0,2048.0,Cloud storage,55.22394082061685
3317,1662,5.512854,1173.1645846009694,62.81406748837939,63.181988427823434,78.54090122290624,3092.4901511052917,0.8750090317110161,5.0,2048.0,Mobile sharing,50.36599988653047
1701,1288,2.190888,485.6563919404799,102.9839061589177,77.0482713781305,59.99519797302822,4677.6832591756265,0.864340849974623,10.0,5120.0,Website,54.297427978754584
1962,2611,5.122782,2366.64818052474,91.64323545790174,20.553322515949244,62.31957925932169,5253.725760865975,0.9265885843384036,10.0,500.0,High-quality archive,73.62405753951664
2308,3111,7.180188,3625.428455067392,158.67934545013964,87.34861600733129,79.12118491396414,4189.680055171168,0.8781974367295066,1.0,500.0,Website,53.514556942572646
4167,512,2.133504,450.26754368161914,206.0353200699208,85.75985184836007,81.05026079319245,3023.56422293185,0.9454497452225131,0.256,5120.0,Mobile sharing,64.02296431000747
3141,923,2.899143,2024.4861283821558,40.74164871275648,62.78687349691544,56.31740648290013,4788.435926689056,0.9354526790878162,1.0,250.0,Website,62.27916388788621
1395,1126,1.57077,827.9881096963433,183.8485623084554,30.1156600369751,22.514891985873426,5464.77098420385,0.8337598354615924,0.256,250.0,Website,39.745967122435566
1729,3748,6.480292,2917.8834499076634,108.65879115956284,93.26961777779813,41.02432711014566,3064.458067128,0.8699488116170874,1.0,500.0,Cloud storage,55.0495153526594
1898,745,1.41401,733.3558308917562,73.22885464391584,45.73664025635943,15.016195749947224,3891.619756303665,0.9366960711923423,5.0,500.0,Mobile sharing,54.73808054728977
3876,1215,4.70934,2808.294178285655,85.85325966137196,76.97620744089818,30.158351358109307,1361.6912526835897,0.8949672047160331,5.0,500.0,Cloud storage,55.824671093268584
543,2041,1.108263,367.3248792885545,108.11098064918438,54.154391940673065,67.40640983140199,92.32744374213101,0.9691955282137719,0.256,2048.0,Mobile sharing,61.58467014890578
1763,3342,5.891946,3882.0134062790457,149.19010467777883,43.58471863017399,39.31895317531551,4623.324557169585,0.9370676453548462,1.0,500.0,Website,54.6424467092464
822,2117,1.740174,1162.5234798505326,64.5537019880809,25.333135688191824,69.57384106816622,5739.97770253595,0.9382015071809995,1.0,5120.0,Website,67.47830621837349
1517,3375,5.119875,1692.953749990954,137.10573885817473,50.6480023761063,3.479701859235793,4042.512245097146,0.8479283813720434,5.0,5120.0,Email,49.89468328334927
4685,1035,4.848975,2415.711414931421,71.46531461791537,20.082667863626913,59.195849878377864,819.3294389731867,0.8369947917402296,10.0,2048.0,Mobile sharing,43.67062138039988
1870,3315,6.19905,3619.0350985086147,61.86475133477554,56.47045178215751,10.923290259453273,4446.369977512611,0.9711169370116395,0.256,2048.0,Cloud storage,72.46320319105024
1355,605,0.819775,204.50924920343743,120.68043328784042,60.8476913073213,84.90678571211801,230.18728523206175,0.8200503071430538,1.0,500.0,Mobile sharing,38.30303535851858
541,3581,1.937321,1259.5919703158663,202.29974550827058,26.454300038883822,36.79259648484802,5233.901877950411,0.9261180845616882,1.0,5120.0,Email,63.10158231734874
1490,2057,3.06493,836.0827161887388,218.22157650812395,39.500764874947755,4.929305005508743,1821.5612814278647,0.847392790758948,5.0,1024.0,High-quality archive,61.45128633905404
2546,2653,6.754538,4246.527180395959,103.87858754270978,28.479417544432355,35.80204965432186,5512.4694090818575,0.8361829141324164,5.0,2048.0,Mobile sharing,41.433966078070654
2871,3034,8.710614,1679.332685231341,221.41126776785222,29.08346559146045,18.804917044841126,1061.799710110539,0.9112308861918301,5.0,1024.0,Website,54.05344981650076
2476,2824,6.992224,2031.7256537797625,208.89669744577228,39.50769897421647,19.250680527473968,6684.24653576606,0.8749020199749544,10.0,1024.0,High-quality archive,66.82244440841856
4270,3415,14.58205,8874.323662166971,177.9113627042437,38.829987411448464,52.74763825115385,2617.2620534625908,0.8201683156096621,0.256,5120.0,Website,46.59398670011432
467,2554,1.192718,562.8890818270539,139.62187755568652,38.20382758188748,82.66924224246061,4370.59546698123,0.8927668411707279,5.0,5120.0,Cloud storage,65.12666866079557
1724,1590,2.74116,631.496200651607,160.79677096883225,85.32031078421755,27.82589837614349,2363.534246627624,0.9272583206126418,1.0,250.0,Website,64.9768391601515
1592,1709,2.720728,510.6362546869532,68.18996093492188,89.61968608059665,23.263781646259638,4652.768186627441,0.8510562707758044,0.256,1024.0,High-quality archive,62.09977890526836
4444,3327,14.785188,6146.2457952218065,198.91809451995758,41.07928363324998,13.509306192948262,6876.504265481182,0.9282781807183061,0.256,5120.0,Mobile sharing,52.37291282498562
2553,2913,7.436889,2596.9729299654855,96.62459870869148,72.35668767155792,61.770466670532876,6656.589269141198,0.8671393769260277,5.0,1024.0,Website,61.040924904521574
2651,1881,4.986531,2896.904641512751,146.07651032100915,15.754858210212044,49.7268708350247,4453.546312295934,0.9664418002470513,0.256,1024.0,Email,71.21130726048969
2707,2109,5.709063,2472.2764153558005,47.78777342710933,86.78269340264812,77.6538118661933,3859.014288406297,0.8292089657510326,5.0,1024.0,Email,55.25022502081926
3150,1458,4.5927,720.4164445356366,170.06865971860304,37.95150590658511,56.43983709715485,4408.525528419254,0.8562946375411572,0.256,1024.0,Cloud storage,58.52315762147796
4864,2580,12.54912,2123.070564070294,119.15267795095764,39.941716702233364,55.61494567075388,4321.219392002063,0.9172312815069541,0.256,500.0,High-quality archive,70.5516569899186
3780,692,2.61576,792.7983984494072,115.04197650478953,29.381736623592943,37.50017743553081,544.3502739878668,0.8381147652811282,1.0,2048.0,Mobile sharing,40.00408259271158
896,2961,2.653056,417.6490127762998,141.91358007826554,46.31589308694722,68.35165413706815,5498.463482428655,0.9196342422540342,1.0,5120.0,Mobile sharing,55.66943978196099
1446,3366,4.867236,1838.4740019273065,69.71825949224075,85.67049456732181,39.481867073280206,4155.877553030868,0.8776610976528016,1.0,500.0,Mobile sharing,52.13320245500198
3650,3682,13.4393,7871.33747916921,60.319617441895865,74.73799010334386,37.31952371700556,157.0067519759605,0.8408074304135785,5.0,250.0,Website,45.74278803762633
1365,3813,5.204745,3322.5857256842555,159.86225410059228,81.58267879286473,53.445542143075095,6088.50465760301,0.877869548003544,5.0,1024.0,Website,58.93184001543169
3268,3653,11.938004,2674.1341803498194,144.83154500547155,75.35449553815843,33.34408036376015,6079.691596081036,0.8477294015833465,1.0,2048.0,Email,58.12410142689266
3086,3395,10.47697,1779.0732978860951,72.1026642392521,76.54639676145219,76.14724031476736,3842.204074398846,0.8368904740022597,0.256,1024.0,Mobile sharing,42.561055716933495
1159,3098,3.590582,1062.5464012787634,58.53921576478798,87.05453598097944,73.0352772238413,423.32178775931925,0.8355540220455903,10.0,5120.0,Website,53.30387531860384
691,2794,1.930654,707.1838365141803,206.73381723544415,82.1442857654203,7.725124666858641,4331.806331491148,0.9435627845131933,10.0,1024.0,Email,65.17250466537156
4832,2869,13.863008,2625.1202283528896,72.67662227999116,81.09964969595696,84.73404719783261,733.4579047631084,0.9421419286629253,0.256,500.0,High-quality archive,80.51356701118321
696,2820,1.96272,1150.6571477111918,202.49700797423262,67.0410721706203,29.447986598986393,6348.8766728128985,0.8677957639959091,0.256,500.0,High-quality archive,63.19678957036783
1026,2850,2.9241,1872.9828034520292,64.62124495825475,91.18374382125052,53.24485684942682,4692.843556449322,0.8809204759511405,10.0,500.0,Mobile sharing,52.36201014173226
3710,3511,13.02581,8352.89694075542,164.211562531718,20.41116436024515,18.01750835968198,6680.148366756234,0.9749840757403562,0.256,5120.0,Cloud storage,72.43741681107194
3886,1776,6.901536,3885.657533430584,178.04830269498785,21.87271239599668,52.97808874134056,1042.9438488589592,0.8583497121345794,1.0,250.0,Cloud storage,55.2068051491416
644,1288,0.829472,459.8992570143597,212.04655653686058,52.59919458668421,36.889984914129954,2540.930682889564,0.9186091353683343,5.0,500.0,High-quality archive,70.03391661382015
4150,3284,13.6286,8575.543306826648,81.13217674660268,57.16176394339003,21.322458571846784,311.0129727713709,0.90783700382962,5.0,500.0,Cloud storage,62.11897722951799
3730,1778,6.63194,4620.994419994859,123.34996684566741,84.28469721470688,22.97262157605566,5176.084820501914,0.9606761370901705,10.0,5120.0,High-quality archive,81.84331900975093
4994,2066,10.317604,6163.677512142372,166.23391447404708,25.59611185153635,12.363121133290651,5414.858844745747,0.9031001787506203,5.0,2048.0,Mobile sharing,50.19172993191895
4573,2455,11.226715,4108.31678070235,149.99642855534114,75.82202277490788,49.27697116982818,3585.888131423299,0.936304112424669,10.0,2048.0,Website,68.44434227693408
2089,625,1.305625,731.5713451462343,132.61448568082108,20.975449602652148,58.67882230990062,5029.954348313502,0.947007836423962,5.0,500.0,Email,69.3053269974492
1781,1603,2.854943,1038.424970271032,167.22738445641207,82.64159503025822,62.11529158645148,1259.2135355337305,0.8785947335680412,1.0,250.0,Website,49.30616980380896
3750,1293,4.84875,2082.395337679274,185.44767020699,68.6751419937292,27.466667234540882,2363.423916783569,0.907914839894391,5.0,500.0,Website,47.1374764634798
843,3592,3.028056,1210.6645640218385,72.70347396012984,45.159505517642984,30.29163870983813,1931.6129956645166,0.9107850519434837,0.256,1024.0,Email,58.545866579780764
3639,3788,13.784532,3516.432109756282,54.020031465769996,77.82700411901996,84.57863509836594,6052.020485486371,0.8602021681130345,0.256,1024.0,Mobile sharing,52.932958363902294
599,3430,2.05457,868.7124007815885,140.34547757934024,35.19610069572729,52.33434626938675,263.1355003250085,0.9233618758353344,5.0,2048.0,Email,65.39245894748734
3066,1595,4.89027,2938.904885197638,170.9533594523216,25.26378583394223,19.001826084141832,4477.903471588758,0.8391092706313978,1.0,1024.0,Email,49.35156148777041
1112,800,0.8896,423.63615664140207,68.51643222233884,71.99972882905769,26.043033815125334,2215.329061838028,0.8557597793718572,1.0,2048.0,Email,48.99484707158486
2043,2172,4.437396,683.170242095621,84.50817012084042,27.644023289507686,72.10650735786547,639.7352126607758,0.9141622042599401,10.0,500.0,Mobile sharing,56.0572563908411
2781,2305,6.410205,3672.9004608071596,57.15476865801814,82.26224791523457,46.39244997750467,474.84934640263793,0.9533192062082119,5.0,250.0,Mobile sharing,57.19016044232668
3997,3272,13.078184,5165.5758736371645,202.4638538274184,65.83434182328668,54.12935785837345,2081.033987617503,0.9737875825434692,0.256,1024.0,Cloud storage,73.49181552938127
882,2387,2.105334,590.6728822977411,147.9713816675345,78.83472937430952,66.72871759216486,6088.171739895197,0.8668644380659787,5.0,1024.0,Website,57.35805221348292
1039,3088,3.208432,970.0231301068271,141.68377132133543,28.544022561556055,70.19075958501494,5730.04192398403,0.8273499195370756,10.0,250.0,Cloud storage,54.61942300703944
4965,3474,17.24841,4693.660884293696,85.83121268964115,59.21290848829173,22.664464632909926,2786.710614232813,0.9248970531909144,10.0,5120.0,Website,66.55163499054568
3285,2539,8.340615,1786.603776855331,190.0619642928437,17.981991039443095,24.66371638529477,446.55947267713026,0.8789393732149623,5.0,2048.0,Email,57.48155524144156
3399,1260,4.28274,1674.7131239070925,43.66032419683347,49.41812210768028,55.56727777544662,3845.0631102242646,0.8320454026045259,1.0,2048.0,Email,50.13447501989542
4356,451,1.964556,429.62770558862195,129.5363348901463,39.83213272240549,59.93940712779117,1722.5416551820629,0.8658363490230367,10.0,500.0,Mobile sharing,48.58171223737084
3255,1470,4.78485,749.6846367320795,136.73464900118736,94.63272492356002,82.45733304290691,1586.1042479119692,0.9409114415078803,1.0,500.0,Website,70.76871713752419
461,2797,1.289417,535.7465431335241,137.45380595457868,81.19141297884067,30.59658142276869,4686.308578911858,0.8268358234528687,1.0,1024.0,Cloud storage,55.59351610504817
2138,3832,8.192816,1570.4919511243274,165.6870975814829,92.0703479774817,77.45151021662909,4025.127822766564,0.8802049190957649,10.0,1024.0,Email,69.75929549618412
690,3500,2.415,1441.1295498175175,121.54051190393017,24.508639165618398,49.67222099257966,1137.1803548318883,0.8997868533486177,0.256,2048.0,Email,60.64080902877008
3414,1767,6.032538,3731.891441955716,179.4130664559692,71.25915175249115,3.83128066953737,4401.411067074013,0.8392770886622588,5.0,250.0,Cloud storage,43.58944336287614
2449,3363,8.235987,4562.68865097191,215.26675698899035,93.31810069203284,76.24928688266654,973.8360542901441,0.9541819415661832,10.0,250.0,Cloud storage,76.26618148768763
4406,3015,13.28409,8721.94907054064,68.02706333555585,44.4897384834081,40.39075765851294,914.8755684154729,0.8233014860852076,10.0,5120.0,Mobile sharing,42.18752680743043
2522,3684,9.291048,2714.85304731171,76.81929882163342,49.06932465403413,40.17218825619656,88.91610010647241,0.9794667261027228,10.0,2048.0,Cloud storage,81.21462115133654
2831,3377,9.560287,1766.3965358902633,85.57074548916223,55.17062309077049,38.411536093045186,3837.9914829146155,0.9558505037819851,10.0,500.0,Website,70.18114684576175
2076,537,1.114812,230.18216668359713,143.39176711283648,79.65478480303398,75.71808702101178,4464.03675372605,0.8447223533049836,1.0,5120.0,High-quality archive,73.6558663143154
2246,3837,8.617902,3511.1922007346075,77.97722099136047,38.10408534526239,14.190553492500499,6434.168871030462,0.8280553353978349,1.0,250.0,High-quality archive,52.44981477873174
870,3319,2.88753,1236.9487487284823,153.91022460162742,43.61853403325878,8.631594815031942,6000.299229320569,0.8252894720872183,0.256,250.0,Mobile sharing,30.0
3034,3792,11.504928,6744.360308434306,128.40582197041914,34.32067617977144,31.587366715480538,5118.224802960042,0.8306166631610562,0.256,250.0,Mobile sharing,36.01694793955974
1010,2585,2.61085,1786.61364986168,106.16440143853544,20.206210174201267,47.07806965766949,4486.5103417444425,0.9084579157656314,0.256,2048.0,Website,51.46974752438012
